,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special
0,158023,L. Messi,30,https://cdn.sofifa.org/players/4/18/158023.png,Argentina,https://cdn.sofifa.org/flags/52.png,94,94,FC Barcelona,https://cdn.sofifa.org/teams/2/light/241.png,€118.5M,€565K,2161
1,20801,Cristiano Ronaldo,32,https://cdn.sofifa.org/players/4/18/20801.png,Portugal,https://cdn.sofifa.org/flags/38.png,94,94,Real Madrid,https://cdn.sofifa.org/teams/2/light/243.png,€95.5M,€565K,2228
2,190871,Neymar,25,https://cdn.sofifa.org/players/4/18/190871.png,Brazil,https://cdn.sofifa.org/flags/54.png,92,93,Paris Saint-Germain,https://cdn.sofifa.org/teams/2/light/73.png,€119.5M,€280K,2105
3,176580,L. Suárez,30,https://cdn.sofifa.org/players/4/18/176580.png,Uruguay,https://cdn.sofifa.org/flags/60.png,92,92,FC Barcelona,https://cdn.sofifa.org/teams/2/light/241.png,€97M,€510K,2321
4,167495,M. Neuer,31,https://cdn.sofifa.org/players/4/18/167495.png,Germany,https://cdn.sofifa.org/flags/21.png,92,92,FC Bayern München,https://cdn.sofifa.org/teams/2/light/21.png,€61M,€230K,1487
5,193080,De Gea,26,https://cdn.sofifa.org/players/4/18/193080.png,Spain,https://cdn.sofifa.org/flags/45.png,91,93,Manchester United,https://cdn.sofifa.org/teams/2/light/11.png,€74.5M,€295K,1465
6,192985,K. De Bruyne,26,https://cdn.sofifa.org/players/4/18/192985.png,Belgium,https://cdn.sofifa.org/flags/7.png,91,92,Manchester City,https://cdn.sofifa.org/teams/2/light/10.png,€104.5M,€395K,2234
7,188545,R. Lewandowski,28,https://cdn.sofifa.org/players/4/18/188545.png,Poland,https://cdn.sofifa.org/flags/37.png,91,91,FC Bayern München,https://cdn.sofifa.org/teams/2/light/21.png,€92M,€355K,2151
8,183277,E. Hazard,26,https://cdn.sofifa.org/players/4/18/183277.png,Belgium,https://cdn.sofifa.org/flags/7.png,91,91,Chelsea,https://cdn.sofifa.org/teams/2/light/5.png,€95.5M,€405K,2122
9,182521,T. Kroos,27,https://cdn.sofifa.org/players/4/18/182521.png,Germany,https://cdn.sofifa.org/flags/21.png,90,90,Real Madrid,https://cdn.sofifa.org/teams/2/light/243.png,€79M,€340K,2189
10,178603,M. Hummels,28,https://cdn.sofifa.org/players/4/18/178603.png,Germany,https://cdn.sofifa.org/flags/21.png,90,90,FC Bayern München,https://cdn.sofifa.org/teams/2/light/21.png,€62.5M,€215K,2063
11,167664,G. Higuaín,29,https://cdn.sofifa.org/players/4/18/167664.png,Argentina,https://cdn.sofifa.org/flags/52.png,90,90,Juventus,https://cdn.sofifa.org/teams/2/light/45.png,€77M,€275K,1965
